"","x","y","stem.density","basal.area","biomass"
"15268",804000,996000,178.087189591718,27.5878619186501,45362.1097306662
"15274",852000,996000,91.6726012946026,12.0085324537661,21658.0907591218
"15275",860000,996000,134.123241269435,42.3461388243271,297511.456946355
"15276",868000,996000,149.22351793635,26.8064758801592,54600.1335841702
"15277",876000,996000,136.607454884415,49.9742822849264,175226.468355271
"15278",884000,996000,240.62620858052,66.3362800026274,144350.128296605
"15279",892000,996000,187.116621056705,49.7533148702715,90929.5408428823
"15280",9e+05,996000,184.87380388005,65.7730743472726,133788.712045631
"15281",908000,996000,239.143852486813,63.4169963173529,116473.174876953
"15282",916000,996000,171.228613079852,38.1625406086646,40974.8715765893
"15283",924000,996000,194.837442786994,59.9256280713614,341208.122285866
"15284",932000,996000,135.761052944355,28.3696084272286,30936.2797123241
"15285",940000,996000,34.90182074082,11.1337253473856,17769.8873245471
"15340",-44000,988000,0,0,0
"15341",-36000,988000,0.248500104454967,0.044724503281426,788.625973069265
"15342",-28000,988000,0,0,0
"15343",-20000,988000,0.369148343627787,0.0572373693434718,624.880692421638
"15344",-12000,988000,0,0,0
"15345",-4000,988000,0,0,0
"15346",4000,988000,0,0,0
"15347",12000,988000,0,0,0
"15348",20000,988000,0,0,0
"15349",28000,988000,0,0,0
"15350",36000,988000,3.70099252491651,1.40166342840699,10599.2700153
"15351",44000,988000,0.00892836477429391,0.00131198007010116,18.3929295016503
"15352",52000,988000,0,0,0
"15353",60000,988000,0,0,0
"15354",68000,988000,0,0,0
"15355",76000,988000,0,0,0
"15356",84000,988000,0,0,0
"15357",92000,988000,0,0,0
"15358",1e+05,988000,0,0,0
"15359",108000,988000,0,0,0
"15360",116000,988000,7.52627052265474,0.954880507399426,7935.71664323946
"15361",124000,988000,14.1614483559488,3.30444349720099,19351.9616074762
"15362",132000,988000,70.4194388465092,11.9678276486981,35167.7880216851
"15363",140000,988000,73.8842576503201,20.0863198127,47097.3214423353
"15364",148000,988000,152.201400333436,53.0654933840143,172877.212272399
"15365",156000,988000,122.761949080449,46.38190490622,262103.060125715
"15366",164000,988000,159.057249039725,45.1152048297363,116600.260906095
"15367",172000,988000,74.0676022692859,23.1904357647527,47118.9610420428
"15368",180000,988000,74.9444493409609,43.5872452643697,206254.639556344
"15369",188000,988000,66.0386189980586,18.6265535081097,53373.4830081045
"15370",196000,988000,35.5624231102226,16.4733895004643,167008.343794617
"15371",204000,988000,8.20014938290367,1.34029591432872,4816.90103982328
"15372",212000,988000,14.5742214243383,2.73070712057846,16539.1111369094
"15373",220000,988000,11.8602230649366,4.92285791564702,15984.301747885
"15374",228000,988000,19.8017097265584,4.01323181242062,15983.197637554
"15375",236000,988000,10.7295080418066,2.2496411427875,5809.65215367855
"15376",244000,988000,18.676583546363,3.36686886182784,11392.501642899
"15377",252000,988000,15.3290330166312,3.36272398677947,14117.0679254138
"15378",260000,988000,7.04269480010825,1.14986481021233,5504.55183859574
"15379",268000,988000,0.618919628003444,0.0794438775650473,510.999378449138
"15380",276000,988000,57.3362704096215,8.06440677316287,61971.6127559048
"15381",284000,988000,38.0847458304177,8.08532219723386,19385.9195294785
"15382",292000,988000,93.5858516724115,28.6388675334315,162742.824075303
"15383",3e+05,988000,92.2739829647308,35.9537864539855,102634.546097427
"15384",308000,988000,38.2418426390621,15.1252744845197,64028.0693004089
"15385",316000,988000,37.5013847373022,12.3122940310304,53161.7937857119
"15386",324000,988000,16.9488990920412,5.15931841208227,26707.6779065387
"15387",332000,988000,20.8564582354319,3.4429502612998,12554.6912111045
"15388",340000,988000,10.5186340762629,1.50483364435365,8424.46287533597
"15389",348000,988000,63.3940465056795,13.7234615489388,46134.0274519815
"15390",356000,988000,85.3134587054485,76.7237325190503,1207030.99578612
"15391",364000,988000,101.016297022384,40.2352392750209,78767.6899116974
"15392",372000,988000,124.218549978924,46.8571049506619,73550.7845056348
"15393",380000,988000,217.222779608037,74.8554255839615,371439.825260689
"15394",388000,988000,97.045211542288,31.5708152052899,74874.9466846519
"15395",396000,988000,110.334846723398,30.6461270218428,46219.7526849242
"15396",404000,988000,214.258224634922,66.1927472817492,227535.42357998
"15397",412000,988000,117.490175504186,47.3436693824207,112818.066604134
"15398",420000,988000,142.164629082871,50.8991832829746,94439.7769200395
"15399",428000,988000,156.497629552887,57.3046417218569,163726.138351805
"15400",436000,988000,230.333749088771,70.9982125325204,172809.686936421
"15401",444000,988000,203.948828626776,67.7514526184669,101482.847843514
"15402",452000,988000,189.66797874899,45.8072265627507,84440.7011409269
"15403",460000,988000,217.841752246276,56.5812951889198,75492.1410729852
"15404",468000,988000,189.2291631771,55.2628507598009,82371.5008137797
"15405",476000,988000,159.929089588466,40.5551864599865,69653.5725602276
"15406",484000,988000,93.1891467422168,41.5530003487544,145272.631421124
"15407",492000,988000,120.401257944636,33.5368672078436,70257.1852868739
"15408",5e+05,988000,198.855728048938,53.0616908371955,120851.055297063
"15409",508000,988000,159.278205976252,45.0771479104313,94711.9764331719
"15410",516000,988000,163.160475247498,54.9562656679701,174222.076173453
"15411",524000,988000,200.688669291974,41.4248396870501,56229.7983247065
"15412",532000,988000,226.475957104258,65.9838372083139,126566.989869569
"15413",540000,988000,233.274353389374,66.5416232997216,128023.125103128
"15414",548000,988000,144.41829809694,50.589484332644,78963.3776279459
"15415",556000,988000,138.185662470382,44.0167412060216,135739.458236013
"15416",564000,988000,138.796694434111,49.5116501079783,92739.7447548746
"15417",572000,988000,236.671039923263,85.4918676953107,260603.75882708
"15418",580000,988000,193.162110700283,69.7180501737164,128362.426530607
"15419",588000,988000,248.216664141028,61.3747779145006,103272.952075261
"15420",596000,988000,108.789156736738,32.6215848511327,67800.8888785758
"15421",604000,988000,65.433107354005,17.9490567386444,35510.0474142977
"15422",612000,988000,74.3755100621495,19.6739827060713,58504.7201433405
"15423",620000,988000,84.8127535528852,28.567076380565,134987.239982881
"15424",628000,988000,224.410540442509,49.0702588034994,55543.143205107
"15425",636000,988000,156.171275469013,36.9355254829602,44710.361023224
"15426",644000,988000,163.926860849859,48.4302701516244,102638.101715284
"15427",652000,988000,166.8573286667,39.3049222767959,47306.7670311834
"15428",660000,988000,199.963904992731,48.4516828577888,64670.7938820071
"15429",668000,988000,210.830389321468,48.6583677441177,108133.388824885
"15430",676000,988000,315.8596986101,49.9580316388193,53062.7936154324
"15431",684000,988000,33.3253999599945,4.59305439779136,NA
"15434",708000,988000,167.171989746686,30.4981419966543,50996.9608509769
"15435",716000,988000,127.899351910814,43.2172247645214,125620.78536708
"15436",724000,988000,48.1596276134987,12.9500880997804,41992.3988427419
"15445",796000,988000,122.18878788114,54.4954109272323,173254.879472286
"15453",860000,988000,110.673574079108,22.4168374736037,39595.7064921116
"15454",868000,988000,157.09062706589,70.1224969430619,741389.951863679
"15455",876000,988000,145.71828530841,30.014444676965,61906.8700269518
"15456",884000,988000,143.62983385271,52.4447537569537,230030.419173739
"15457",892000,988000,242.43399237212,70.0055732236427,194289.550962171
"15458",9e+05,988000,136.715134146734,43.7306200537778,75350.052505101
"15459",908000,988000,187.775605527199,66.5832754262049,277190.496282982
"15460",916000,988000,130.263382594254,30.3283055436417,41775.9846214531
"15461",924000,988000,174.171587643214,45.7711669146193,109937.262055748
"15462",932000,988000,189.262075763667,37.2377218125453,57100.0220136542
"15463",940000,988000,148.548331450591,24.5963107162614,67273.7299433832
"15464",948000,988000,180.20386717736,45.3523411122745,82842.7931635945
"15465",956000,988000,276.461000869255,46.5486643804886,88168.4629495252
"15518",-44000,980000,0,0,0
"15519",-36000,980000,0,0,0
"15520",-28000,980000,2.39586542685798,2.73150659407513,49284.2809377299
"15521",-20000,980000,0,0,0
"15522",-12000,980000,0,0,0
"15523",-4000,980000,0,0,0
"15524",4000,980000,0,0,0
"15525",12000,980000,0,0,0
"15526",20000,980000,0,0,0
"15527",28000,980000,0.114766781443967,0.949525229328847,23207.2051734171
"15528",36000,980000,15.6813853918946,5.47256852184875,34180.9606193653
"15529",44000,980000,11.9428793505352,5.4353076412688,48827.1849267162
"15530",52000,980000,0,0,0
"15531",60000,980000,0,0,0
"15532",68000,980000,0,0,0
"15533",76000,980000,0,0,0
"15534",84000,980000,0,0,0
"15535",92000,980000,0,0,0
"15536",1e+05,980000,0,0,0
"15537",108000,980000,0.0081469511556258,0.00214662296284675,30.7930049910015
"15538",116000,980000,0,0,0
"15539",124000,980000,1.87213250397936,0.327563186094813,3450.58037204331
"15540",132000,980000,31.0506603887151,4.26403129845701,15974.3159673451
"15541",140000,980000,167.440075323606,27.6358933884142,194439.948647944
"15542",148000,980000,92.6099932587602,23.228214383336,72104.3422447126
"15543",156000,980000,108.675137312533,27.1329178265019,64767.5571663653
"15544",164000,980000,134.244004560818,27.4457761184628,76938.6767416246
"15545",172000,980000,66.1724801531868,18.4128552500749,39726.1142515616
"15546",180000,980000,78.7299450190011,21.8183580667529,73826.5338571399
"15547",188000,980000,34.5041494850984,9.25633765515992,53103.5835759516
"15548",196000,980000,34.2932141361555,7.08763507389319,28425.786407006
"15549",204000,980000,18.3690016496745,3.65330906881517,33837.8934531881
"15550",212000,980000,4.29570497942209,1.29360266700296,9020.30156729238
"15551",220000,980000,29.1600473466405,9.9498717990858,93923.4908835918
"15552",228000,980000,30.3331386138581,8.00940484208141,20824.9540035865
"15553",236000,980000,25.6995562302136,5.89940818931338,20739.5474876514
"15554",244000,980000,20.3735358036356,5.4914387978192,32506.396581572
"15555",252000,980000,8.59128866298219,2.55310321721465,12289.6319203231
"15556",260000,980000,3.0139086848479,0.505894804375897,2561.83139111267
"15557",268000,980000,0.0488021232805648,0.0234523170577743,368.064918164372
"15558",276000,980000,3.15076002036669,0.855312194017542,8506.63365303676
"15559",284000,980000,255.513689450428,48.8139436762394,292956.764160653
"15560",292000,980000,106.061657936032,42.0873310445442,258136.518974097
"15561",3e+05,980000,109.06571685375,29.081165344889,136622.876507625
"15562",308000,980000,61.5863297546582,19.5363616122825,66486.7331026178
"15563",316000,980000,24.5472442759512,5.10668806683901,19584.975687578
"15564",324000,980000,24.6053116983631,5.32186422970232,27240.1907504263
"15565",332000,980000,7.00636234500414,2.31315090084475,21670.8638491235
"15566",340000,980000,14.0968588365806,2.72716924067885,17550.6686616502
"15567",348000,980000,11.2465303508914,2.82186463116903,15720.5256509843
"15568",356000,980000,74.5855135254286,17.2116794152103,74782.8439413735
"15569",364000,980000,65.9463177194444,18.8107342538637,44382.3560316417
"15570",372000,980000,115.479352665742,31.1383363239302,74632.8816128056
"15571",380000,980000,79.3198764605915,26.8511974326086,69738.802054352
"15572",388000,980000,98.8146714188581,36.1009039788279,130966.249676841
"15573",396000,980000,111.626014579403,36.8568669281598,52320.3158949572
"15574",404000,980000,137.459697207423,74.6487696137522,491884.628829926
"15575",412000,980000,100.445946017675,41.2784405452992,88872.1422348193
"15576",420000,980000,155.57981653182,62.6501983552983,189342.255012335
"15577",428000,980000,144.657652179988,61.2024648731705,176041.71760054
"15578",436000,980000,122.677844747662,39.7772637959086,69225.6735189675
"15579",444000,980000,142.465764003872,41.0928286150704,61658.9038885115
"15580",452000,980000,213.517137433325,56.9897151141314,68644.7496438511
"15581",460000,980000,178.970532968362,47.630787139816,110984.599297787
"15582",468000,980000,145.688913876829,39.8736126714027,68716.5741124425
"15583",476000,980000,123.00003171617,49.6704310329118,185504.037298253
"15584",484000,980000,87.1019608144163,40.4406373730605,98764.4333467765
"15585",492000,980000,152.972572499875,50.7181717684132,129489.659935047
"15586",5e+05,980000,137.656863268603,52.1961319458043,94325.848924082
"15587",508000,980000,166.595130851768,96.041220123392,624494.444588054
"15588",516000,980000,197.824362088888,51.0603449139291,118680.744902494
"15589",524000,980000,288.293238401129,67.173580858617,164623.771480083
"15590",532000,980000,288.135004465404,66.7685575633236,112094.979543036
"15591",540000,980000,229.847008991801,76.8195867604611,266149.75676857
"15592",548000,980000,155.277392689052,64.4609731959615,145079.909908256
"15593",556000,980000,111.58038273615,54.0736414852916,118673.22978429
"15594",564000,980000,142.68629831595,56.6471676079188,129461.564276514
"15595",572000,980000,109.204154467037,42.4815791776529,107657.626620304
"15596",580000,980000,227.160536025337,49.5336220163555,99108.0166013877
"15597",588000,980000,202.81048140071,49.3936330236987,74075.4499351636
"15598",596000,980000,136.798099921784,42.0040491535649,60218.9891093193
"15599",604000,980000,79.5983345100957,21.7195114987642,43015.5676582673
"15600",612000,980000,48.7733576112573,14.5471256589085,24986.7628863128
"15601",620000,980000,120.758542882537,32.0380685363686,48522.7885965224
"15602",628000,980000,233.678701400275,60.5959113569513,119571.073394337
"15603",636000,980000,198.042301929075,54.3405082896752,150197.599764627
"15604",644000,980000,125.976301655018,32.1646831366616,41420.3417329995
"15605",652000,980000,187.006280551037,51.6186835440026,137396.071229933
"15606",660000,980000,211.769233207575,64.3917390571877,305783.682457853
"15607",668000,980000,204.419431989813,58.2873147983271,99432.5136360191
"15608",676000,980000,108.409022074956,20.4592562382309,22287.4497579233
"15612",708000,980000,65.4103790209339,20.198004437857,57782.5502075829
"15613",716000,980000,122.228617695578,36.6013460370814,91107.7437240899
"15623",796000,980000,128.081282908742,27.282249907062,20276.9016966656
"15629",844000,980000,808.491975633116,67.6048228335279,35191.835414146
"15630",852000,980000,396.311482243917,52.1644086438304,84629.5815808378
"15631",860000,980000,353.330672349882,58.0342398357396,157107.099758378
"15632",868000,980000,286.631167174795,93.5151848748804,600611.330638476
"15633",876000,980000,186.020234301519,65.5694082093583,219161.974182438
"15634",884000,980000,192.495415309066,36.3902888785762,67684.0157714588
"15635",892000,980000,186.141766484862,34.5934362386171,69935.2552501558
"15636",9e+05,980000,105.414976897667,26.3641886884064,73361.9794059354
"15637",908000,980000,127.53234969539,33.3497527392865,45148.9637106828
